,X,Модуль,Фаза
0,0,24.0,0.0
1,0,22.6382404817635,-2.9206994201342606
2,0,18.828679882939582,0.4417864669110649
3,0,13.332306105159365,-2.4789129532231957
4,0,7.214113560230997,0.8835729338221299
5,0,1.5937361810857638,-2.0371264863121326
6,0,2.608070571471569,-1.816233252856598
7,0,4.863479330579432,1.5462526341887277
8,0,5.125830895483011,-1.3744467859455347
9,0,3.7949105705984896,1.9880391010997895
10,0,1.5749573998893465,-0.9326603190344652
11,0,0.7314622812314789,-0.7117670855789333
12,0,2.4359080467988345,2.650718801466388
13,0,3.126689105830717,-0.269980618667874
14,0,2.7423786237802483,3.0925052683774563
15,0,1.5437007366607203,0.17180584824319275
16,0,4.4214205078807195e-15,0.6786624907483126
17,0,1.370961483489716,-2.5280003384355427
18,0,2.1608432380000155,0.8344855486097885
19,0,2.181406952437491,-2.0862138715244667
20,0,1.500024768834066,1.2762720155208467
21,0,0.3958024701481945,-1.6444274046134386
22,0,0.7443715029485611,-1.4235341711578662
23,0,1.5541557221843711,1.9389517158874658
24,0,1.7999524462728251,-0.9817477042468116
25,0,1.44400448742344,2.3807381827985186
26,0,0.6424104065240548,-0.5399612373357427
27,0,0.317100625200332,-0.3190680038802755
28,0,1.1146189577318257,3.043417883165112
29,0,1.5015708184803291,0.12271846303085453
30,0,1.3757236439825853,-2.7979809571034004
31,0,0.8057107551688019,0.5645049299418858
32,0,2.2724716093756465e-14,-0.3699076027354557
33,0,0.7671004082688582,-2.135301256736813
34,0,1.2468832300763264,1.2271846303085
35,0,1.2952638957247429,-1.6935147898257816
36,0,0.9147441384660503,1.668971097219577
37,0,0.24746775678742278,-1.2517283229146814
38,0,0.4764440289294436,-1.0308350894591807
39,0,1.0169827018892765,2.331650797586169
40,0,1.2026897738700775,-0.5890486225480737
41,0,0.9841582571256284,2.773437264497266
42,0,0.4461591089575081,-0.14726215563698777
43,0,0.22421932980236148,0.07363107781858838
44,0,0.8017799431438144,-2.847068342315732
45,0,1.0980279859051338,0.5154175447295888
46,0,1.0220027377970011,-2.4052818754047167
47,0,0.6077054303495715,0.9572040116406371
48,1,2.6514115600343192e-14,-2.1715740773545718
49,1,0.59547108371412,-1.7426021750380338
50,1,0.9812387615992249,1.619883712007276
51,1,1.0329185593950982,-1.3008157081270018
52,1,0.7389246275688908,2.0616701789182956
53,1,0.2024228749186477,-0.8590292412160705
54,1,0.3945062915290501,-0.638136007760453
55,1,0.852175665814842,2.724349879284893
56,1,1.0195911582083312,-0.19634954084936154
57,1,0.8438937173958138,-3.1170489609836043
58,1,0.38687072378898113,0.2454369260615604
59,1,0.19656860944237584,0.4663301595171969
60,1,0.7105281685250926,-2.4543692606169643
61,1,0.9834499807303455,0.9081166264283318
62,1,0.9249937279665918,-2.0125827937059797
63,1,0.555737610797762,1.3499030933393608
64,1,1.568043087417882e-14,-1.5707963267948966
65,1,0.5557376107978077,-1.3499030933393341
66,1,0.9249937279665614,2.0125827937059597
67,1,0.9834499807303804,-0.9081166264282645
68,1,0.7105281685251114,2.4543692606169913
69,1,0.19656860944246948,-0.4663301595168022
70,1,0.3868707237888801,-0.24543692606166043
71,1,0.8438937173958176,3.117048960983621
72,0,1.0195911582083028,0.19634954084938339
73,0,0.8521756658148602,-2.7243498792848917
74,0,0.3945062915291508,0.6381360077604277
75,0,0.20242287491869979,0.8590292412158971
76,0,0.7389246275688226,-2.0616701789182836
77,0,1.0329185593950763,1.3008157081270175
78,0,0.981238761599226,-1.619883712007244
79,0,0.595471083714195,1.7426021750380591
80,0,2.6071336816755262e-14,-2.6969903605710037
81,0,0.6077054303495992,-0.9572040116406471
82,0,1.022002737796953,2.4052818754047105
83,0,1.0980279859051434,-0.5154175447295872
84,0,0.8017799431438569,2.847068342315737
85,0,0.2242193298023874,-0.0736310778184081
86,0,0.4461591089575583,0.14726215563698825
87,0,0.9841582571255973,-2.773437264497245
88,0,1.2026897738700904,0.5890486225481225
89,0,1.0169827018892361,-2.331650797586164
90,0,0.47644402892942433,1.030835089459191
91,0,0.24746775678743277,1.2517283229148113
92,0,0.9147441384660397,-1.6689710972195295
93,0,1.2952638957247686,1.6935147898258103
94,0,1.2468832300763106,-1.2271846303085288
95,0,0.7671004082688688,2.1353012567367866
96,0,6.603901436920686e-14,-2.7807699424207235
97,0,0.8057107551688366,-0.5645049299418644
98,0,1.3757236439825995,2.7979809571034457
99,0,1.5015708184803118,-0.12271846303086884
100,0,1.1146189577317458,-3.0434178831650867
101,0,0.31710062520037646,0.3190680038802874
102,0,0.6424104065240002,0.5399612373357945
103,0,1.444004487423413,-2.3807381827985057
104,0,1.7999524462728724,0.9817477042468096
105,0,1.554155722184346,-1.9389517158874778
106,0,0.7443715029485631,1.4235341711579506
107,0,0.39580247014822245,1.6444274046133667
